ID,Ciudad,Estrato,Edad,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,Trabajo_remoto,Transporte1,Compartido1,Tiempo1,Transporte2,Other.1,Compartido2,Tiempo2,Tecnologia_de_vehiculo,Other.2,Cilindrada,Kilometraje,Modelo,Costo_combustible,Costo_parqueadero,Costo_mantenimiento,Costo_obligaciones,Costo_depreciación,Costo_de_transporte,Comodidad,Rapidez,Costo,Conveniencia,Seguridad_personal,Menor_riesgo_de_accidente,Razones_ambientales,Salud,"Problemas_de_salud,_por_ejemplo,_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros,Preferencia_Trabajo_Remoto,Economia,Tiempo,Conveniencia.1,Seguridad_personal.1,Menor_riesgo_de_accidente.1,Razones_ambientales.1,No_hay_acceso_a_transporte_publico,Salud.1,"Problemas_de_salud,_por_ejemplo_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros.1,Otros,Desplazamientos_extra,OTROS_TRAYECTOS,Transporte_extra,Other.3,Transporte_almuerzo,Other.4,Tren,Cable,Transporte_integrado,Alimentador_de_sistema_masivo,Tranvia,Bus_o_Colectivo,Carro_propio_uso_individual,Carro_compartido_pasajero,Carro_compartido_conductor,Motocicleta_2T,Motocicleta_4T,Motocicleta_electrica,Taxi,Bicicleta_mecanica,Bicicleta_publica,Bicicleta_electrica_personal,Patineta,A_pie_o_caminata,Uber_o_similares,Bicicletas_eléctricas_compartidas_de_la_compañía,Patinetas_eléctricas_compartidas_de_la_compañía,Motivadores,Barreras,Sede,Genero,LATITUDE,LONGITUDE,Distancia_trabajo,dFlag,Viajes_std,Viajes_lab,Viajes_tr,Co2Flag_W,Co2Flag_lab_W,Co2Anual
goez3bytol7nswc1goez3b8261cb6sjn,Medellín,4,55,0,0,0,0,0,0,0,0,Bus o colectivo,,20,Carro compartido conductor,,5,20,Gasolina,,1600,10000,2019,,,,,,8000,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,Compartir mas con mi familia,0,0,Uber o similares,,A pie o caminata,,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,No se montar bicicleta,"En el del carro con conductor , es que somos cinco personas y por el distanciamiento social no nos podriamos ir .",C,Femenino,6.2480716,-75.5875031,4.50236261207708,1-5 KM,10,0,0,0,0,0
gsbn5gy5vrtegsbn5ghym9vhe8mv1t7h,Medellín,3,57,0,0,0,0,0,0,0,0,Bus o colectivo,,30,Bus o colectivo,,,30,,,,,,,,,,,4600,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,sufro de hipertensión y diabetes,0,2,Bus o colectivo,,Bus o colectivo,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,me gustari tener bicicleta electrica,factor economico,B,Masculino,6.2338117,-75.5976148,3.81099264923069,1-5 KM,10,2,0,0,427.033037383333,22205.7179439333
gsp0rbt9d4c2legspe60mbn2xcp2ha37,Medellín,4,40,1,1,1,1,1,0,0,0,Bus o colectivo,,40,Carro propio uso individual,,,30,,,,,,,,,,,10000,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,afianzar relaciones familiares,1,,Taxi,,No requiero desplazarme,,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,facilidad para llegar a una sede,no tener bici o moto electrica,C,Femenino,6.2496895,-75.6101311,5.30472226698321,5-7 KM,10,0,0,1742.53204780372,0,90611.6664857937
gsun7njvmz2f9zvgsutdo31hzec29cw9,Medellín,6,28,1,1,1,1,1,0,0,0,Bus o colectivo,,25,Carro propio uso individual,,,15,Gasolina,,1600,40000,2015,,,,,,5000,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,Ahorro de tiempo,1,,Taxi,,A pie o caminata,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,Tarjeta única de transporte,Seguridad,D,Masculino,6.1986378,-75.5540941,5.3748709609555,5-7 KM,10,0,0,1765.57497846177,0,91809.8988800121
gud8wd1r0dct6fgu959m2m9qez08bvo5,Medellín,3,27,1,1,1,1,1,1,0,1,A pie o caminata,,15,Transporte integrado,,,15,,,,,,,,,,,4600,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,,0,0,A pie o caminata,,A pie o caminata,,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,Sostenibilidad y salud,Exposición a posible contagio,B,Masculino,6.2502505,-75.5606217,0.712891809413395,<1 KM,9,0,1,0,0,0
gux7lrda1qf4rlgux72lxjhgad8rnvsh,Medellín,3,48,1,1,1,1,1,1,1,0,Tren,,30,Transporte integrado,,,20,,,,,,,,,,,10000,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,riesgos de contagio al covid,0,0,,ninguno,No requiero desplazarme,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no solo personal,carro propio o bus empresarial,B,Femenino,6.2492098,-75.5648711,0.371971119326176,<1 KM,14,0,0,146.854197909974,0,7636.41829131866
guyyyqq1dpihqcus9sd2rguyyyqafmq7,Medellín,4,34,1,1,1,1,1,0,0,0,Bus o colectivo,,45,Carro compartido pasajero,,,,,,,,,,,,,,8000,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"Ahorro en tiempo de desplazamientos, puedo compartir mas con la familia, acceso a alimentos frescos",1,,Taxi,,No requiero desplazarme,,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,Mejora del medio ambiente,"Para usar la bicicleta, el limitante es la inseguridad del centro de la ciudad y el sudor que puede originar este medio de transporte",D,Femenino,6.2038258,-75.5535194,4.84273024984692,1-5 KM,10,0,0,1590.77369832329,0,82720.2323128112
guzfy6wplv9bwh4daguzfyef6o02ncig,Itagüí,3,29,1,1,1,1,1,1,0,0,Tren,,40,Bus o colectivo,,,15,Gasolina,,250,,,,,,,,10000,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,,1,,Taxi,,No requiero desplazarme,,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,agilidad y rapidez,barreras económicas y de disponibilidad del transporte,A,Masculino,6.1708686,-75.6101739,7.09657965345961,7-15 KM,12,0,0,2401.48255473073,0,124877.092845998
gvehq5z449d5f3gveh805232a93cwzr2,Medellín,4,44,1,1,1,1,1,0,0,0,Bicicleta electrica,,35,Taxi,,,40,Gasolina,,2500,3300,2015,,,,,,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"tiempos de desplazamiento, mayor tiempo para disfrute con la familia, menor contaminación",1,,Taxi,,A pie o caminata,,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,"la bicicleta: salud, menor tiempo de desplazamiento, ecología","el no tener parqueadero para la moto, carro o bicicleta",A,Masculino,6.2762335,-75.5842794,5.84019344471572,5-7 KM,10,0,0,1109.63675449599,0,57701.1112337913
gwhveqaw0i5sj4sthnsgwhveiqc1o5i0,Medellín,3,23,1,1,1,1,1,1,0,0,Motocicleta 4T,,45,Bus o colectivo,,,,Gasolina,,125,8500,2019,50000,40000,1000000,800000,1000000,0,1,1,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,0,2,Bus o colectivo,,No requiero desplazarme,,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"no, ninguno","no,ninguno",D,Femenino,6.2101749,-75.4982476,8.54149619831302,7-15 KM,12,2,0,4646.35520398092,427.033037383333,263816.188550941
gwlbjg8gc3yz0k5ugwlbjg4th994shf8,Medellín,1,45,1,1,1,1,1,1,0,0,A pie o caminata,,45,Bus o colectivo,,,15,,ninguno,,0,0,,,,,,2300,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"Mi hija tiene un problema de salud mental muy delicado ya que padece trastorno mixto de ansiedad y depresión, con varios intentos suicidas. Estuvo hospitalizada en febrero pero por su problema médico de espalda y columna tuve que sacarla de allí por lo que no puede estar subiendo y bajando escalas y por el colchón, además que por tiempos prolongados tiene que utilizar bastón canadiense en ambos brazos por la falta de fuerza y energía para caminar, la última vez que los utilizó fue desde inicios de marzo hasta finales de mayo. Otra razón es que mis problemas de salud han tenido una notable mejoría, bueno, los medicamentos me hacen un mejor efecto y estoy mucho más tranquila en casa.",0,0,,ninguno,,no aplica,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,utilizo el transporte cuando mi estado de salud me lo exige,Ninguna,B,Femenino,6.2476376,-75.5658153,0.200633459558294,<1 KM,10,0,0,0,0,0
gxjuby5oex01rwdngx5jr8b4ja9r1fy1,Envigado,4,28,1,1,1,1,1,0,0,0,Carro compartido conductor,3,50,Tren,,,,Gasolina,,1400,35000,2016,,,,,,15000,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,"En este momento es primordial el tema de salud propia y de las personas con las cuales convivimos, creo que trabajar desde casa ha sido un reto que todos hemos asumido de la mejor manera y que viendo los resultados ha arrojado mas eficiencia y eficacia desde el trabajo en casa.",0,0,Carro compartido conductor,,No requiero desplazarme,,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,Me motiva el uso sostenible de un medio de transporte que pueda aportar cambios positivos al medio ambiente,no,D,Femenino,6.170495,-75.5838094,8.5069807198383,7-15 KM,10,0,0,8685.55304475973,0,451648.758327506
gyxwq918c91tyurucgyxiyjwfw43zpqj,Medellín,5,42,0,0,0,0,0,0,0,0,Bicicleta mecanica,,25,Bus o colectivo,,,20,,,,,,,,,,,4000,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,0,0,Bicicleta mecanica,,A pie o caminata,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,conciencia ciudadana,no,B,Femenino,6.2421272,-75.5846278,2.17242335072332,1-5 KM,10,0,0,0,0,0
gzkrdv7h0u4d9v6tsgzkr7x89ym66x37,La Ceja,3,40,1,1,1,1,1,0,0,1,Bus o colectivo,,30,No utilizo otros medios de transporte,,,,,,,,,,,,,,30000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,poder estar mas tiempo de calidad con mi familia,1,,Taxi,,No requiero desplazarme,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Ayudo al medio ambiente y mi salud,distancia,D,Femenino,6.0298998,-75.4305712,28.217310818763,15-30 KM,10,0,1,9269.0184197892,0,481988.957829038
h0x0jlf6134b90b2l98h0x0jiyk3bm2o,Envigado,3,55,1,1,1,1,1,0,0,1,Bicicleta mecanica,,25,Bicicleta mecanica,,,30,,,,,,,,,,,2000,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Aprovechamiento del tiempo,1,,Taxi,,No requiero desplazarme,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,"Agilidad, economia, medio ambiente.",No,C,Masculino,6.1601935,-75.5901704,5.2236888494187,5-7 KM,9,0,1,0,0,0
h27l6utupcz165nh27l6u5w0mvd4queb,Medellín,2,21,1,1,1,1,1,0,0,1,Bus o colectivo,,60,,Metro,,60,,,,,,,,,,,10000,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Por mayor productividad,0,0,,No aplica,,No aplica,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cuidado ambiental, realización de actividad física en caso de bicicleta y ahorro monetario.",Salud publica.,A,Femenino,6.2762922,-75.5583382,6.02643828287951,5-7 KM,10,0,1,1979.6063419548,0,102939.529781649
h4kskbe90xja7n8dwbh4ksdympop1873,Medellín,1,38,1,1,1,1,1,0,0,0,Bus o colectivo,,60,Tren,,,30,,,,,,,,,,,5000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"Cuidado de mis hijos, madre y tia",1,,Transporte empresarial,,Bus o colectivo,,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Economia y bienestar,No tengo conocimiento en el manejo de algunos de ellos como la bicicleta,D,Femenino,6.304589,-75.5467499,6.90030688796785,5-7 KM,10,0,0,2266.66077634311,0,117866.360369842
h62lrjus0soach6lnjgybrbng4cklnjg,Medellín,3,39,1,1,1,1,1,1,0,0,Bus o colectivo,,60,Taxi,,,20,,,,,,,,,,,4800,1,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,0,10,Taxi,,No requiero desplazarme,,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,"ayudar al medio ambiente,Ayudar a la movilidad","La bicicleta electrica, pues debo de visitar empresas y algunas quedan muy lejos",C,Masculino,6.2302022,-75.6065511,3.28444855709358,1-5 KM,12,10,0,1294.67819396767,16777.4354345,939749.908680319
h73h1ehixps66ekh75d0yqkyoj31t6v7,Medellín,2,25,1,1,1,1,1,1,0,0,Motocicleta 4T,,20,Bus o colectivo,,,,Gasolina,,135,45000,2014,40000,40000,500000,550000,2000000,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"no necesariamente desde casa, pero si en una sede cercana a casa. como lopez de mesa",0,2,,No aplica,,No aplica,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,No,No cuento con parqueadero en la sede,D,Femenino,6.2841568,-75.586664,4.80060481704512,1-5 KM,12,2,0,2611.40608812058,0,135793.11658227
h7fffmj1r5zyblguzkh7fffmxqjsamvx,Envigado,5,55,0,0,0,0,0,0,0,0,Tren,,30,Bus o colectivo,,,45,Gasolina,,1600,30000,2018,,,,,,6000,0,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,0,2,Taxi,,No requiero desplazarme,,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,Disminuir los trancones en la ciudad,"La seguridad personal, hay sitios de la ciudad que no es fácil pasar por ellos por ejemplo en bicileta por temor a un atraco",D,Femenino,6.1800014,-75.5864779,7.56449774543059,7-15 KM,10,2,0,0,3355.4870869,174485.3285188
h7fr88h1frate27ojvbh7frqabdeo2le,Medellín,2,27,1,1,1,1,1,0,0,0,Tranvia,,10,Bus o colectivo,,,1,,,,,,,,,,,2400,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,0,0,Cable,,Tren,,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"para llegar mas ligero,comodidad",cuando entran en paro,D,Femenino,6.2952664,-75.5500543,5.80652261796768,5-7 KM,10,0,0,1509.6958806716,0,78504.185794923
h7o3u5djzuhyzmhsoh7o3u5us2n0lih1,Medellín,5,56,0,0,0,0,0,0,0,1,Carro compartido conductor,1,40,Carro compartido conductor,,1,40,,,,,,,,,,,6000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"no tengo discapacidad pero si sufro fibromialgia, lo que restringe mucho mi movilidad",0,0,Taxi,,Taxi,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"No, tengo problemas de movilidad por fibriomialgia",Ninguna,C,Femenino,6.2746798,-75.5847676,7.45141141191505,7-15 KM,9,0,1,0,0,0
h7q3avizr5ntl33n19h7q3vbhvcea063,Caldas,3,36,1,1,1,1,1,0,0,0,Bus o colectivo,,50,Carro propio uso individual,,,40,,,,,,,,,,,10000,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,EFICIENCIA LABORAL,1,,Taxi,,No requiero desplazarme,,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,PICO Y PLACA,,A,Femenino,6.0920185,-75.6384114,16.2415511121466,7-15 KM,10,0,0,5335.13761787434,0,277427.156129466
h8nxpg9d3zkfwg3sa78h8nxpwgub7ugo,Bello,4,56,1,1,1,1,1,1,0,0,Tren,,45,Taxi,,,25,,,,,,,,,,,12000,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,0,2,Tren,,No requiero desplazarme,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Menor impacto ambiental,"Congestión, aglomeracion, retraso",A,Masculino,6.312713,-75.5590613,9.92814231804661,7-15 KM,12,2,0,3359.68336042697,366.6,193766.734742203
h9nkknob2eeeuh9n7ylkzwb6bxblesdz,Envigado,4,52,1,1,1,1,1,0,0,1,Tren,,25,A pie o caminata,,,30,Electrico,,,0,0,,,,,,8000,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,concentración y tiempo,1,,Taxi,,A pie o caminata,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,baja contaminación-salud,seguridad,A,Femenino,6.1623857,-75.5814849,6.88897337529467,5-7 KM,10,0,1,1942.6904918331,0,101019.905575321
hbjkh569rqbespgqrfhbjkhvwb12uite,Medellín,3,31,1,1,1,1,1,0,0,0,Carro compartido pasajero,2,30,No utilizo otros medios de transporte,,,,,,,,,,,,,,4500,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,Tren,,No requiero desplazarme,,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,Acceso fácil en el lugar de trabajo,Vivo en colina para usar bicicleta o patineta,C,Masculino,6.2874586,-75.5999181,8.96259654508583,7-15 KM,10,0,0,11566.8757585116,0,601477.539442601
hd7ozmhx5kbyvvt3hd7o5z689xryo5le,Medellín,2,29,1,1,1,1,1,1,1,0,Carro propio uso individual,,50,A pie o caminata,,,,Gasolina,,1200,3500,2020,80000,100000,600000,3000000,6000000,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,tranquilidad familiar,0,0,Taxi,,No requiero desplazarme,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,D,Femenino,6.2874317,-75.6289112,8.28298138073412,7-15 KM,14,0,0,23679.1846904497,0,1231317.60390338
hdp5e8cygknsd3e3hdabolaz4gjjcti3,Medellín,5,39,1,1,1,1,1,0,0,1,Carro propio uso individual,,20,Taxi,,,20,Gasolina,,1800,11000,2018,200000,150000,600000,3000000,15000000,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,relaciones familiares y tiempos de descanso,1,,Carro propio uso individual,,No requiero desplazarme,,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,Economia,riesgo publico,D,Masculino,6.2655435,-75.597024,4.00425736066745,1-5 KM,10,0,1,10335.5645125722,0,537449.354653757
hdpvtdldntkp9pjiwbjmvshdpvtdn8o7,Medellín,2,55,0,0,0,0,0,0,0,0,Tren,,60,Tren,,,60,,,,,,,,,,,5000,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Vivo con mi madre de 80 años que es interdicta y con dos niños de 3 y 6 años en custodia por el ICBF por que sus padres biológicos son adictos a la cocaina.,1,,Taxi,,A pie o caminata,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,"Salud, ahorro y tiempo",No,D,Femenino,6.2887988,-75.5934956,5.61946725683842,5-7 KM,10,0,0,0,0,0
hdwoie8r0bkpazxhdwob77481l69b956,Medellín,6,30,0,0,0,0,0,0,0,1,Carro propio uso individual,,20,Carro propio uso individual,,,,Gasolina,,1600,250000,2018,250000,130000,1000000,1600000,5000000,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,"En este momento y teniendo en cuenta la situación actual me parece que es una manera razonable para cuidar la salud propia, de la familia, de mis compañeros. En el caso que no estuviésemos en esta situación, me parece que un modelo mixto de un para de días emn la oficina y en la casa realmente ayuda mucho a la efectividad en el trabajo y a la calidad de vida",1,,Taxi,,A pie o caminata,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,"Mi prinicipal motivador para no hacer uso del transportepublico es una condicion de cuidado quedebo tener en mi espalda por fractura de L2 pues tengo material fijador entre L1 y L3 , una cirugía de mucho cuidado dado qiue se puede presentar empujones de lo que tengo que cuidarme como golpes en esta zona",Por mi cinsiónd de salud citada en la respuesrta anterior,A,Femenino,6.1935352,-75.5693832,3.45275885424043,1-5 KM,9,0,1,0,0,0
heb4rg4x24r5hexl1vkjrwxxp85akzps,Envigado,3,38,1,1,1,1,1,0,0,1,Bus o colectivo,,55,Transporte integrado,,,50,,,,,,,,,,,4600,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Facilitar el proceso de concentración,0,2,Bus o colectivo,,No requiero desplazarme,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Como siempre uso transporte público, no aplica esta pregunta. Frente a la bicicleta, no es seguro su uso por la zona donde vivo, es en loma",La bicicleta y la patineta no aplican por el tipo de vía en pendiente. Tampoco aplica caminar al trabajo porque estoy a 10km de distancia.,A,Femenino,6.1570053,-75.591636,7.6757769171758,7-15 KM,10,2,1,2521.39256247574,427.033037383333,153318.131192672
heqnn0pz8e1p5c72p8r3heqnn029c9cu,Envigado,5,35,1,1,1,1,1,0,0,1,Transporte integrado,,60,Carro propio uso individual,,,45,Gasolina,,1600,56000,2013,,,,,,12000,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Disminución de tiempo de desplazamiento,1,,Transporte empresarial,,No requiero desplazarme,,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Menor impacto ambiental y tiempo de desplazamiento,Riesgo de contagio de COVID 19 en el transporte masivo,D,Femenino,6.1637086,-75.5771626,9.11974385440515,7-15 KM,10,0,1,2995.71686023432,0,155777.276732185
hhldgw2xvxfv9ewxhhldgwqlj3ytqi5f,Medellín,2,29,1,1,1,1,1,0,0,0,Bus o colectivo,,30,Transporte empresarial,,,60,Diesel,,1600,0,0,,,,,,6800,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,en el momento es por la novedad del Covid 19,1,,Transporte empresarial,,,no aplica,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,que es el medio en el cual diario llego a mi trabajo,ninguno,A,Femenino,6.2278246,-75.5712154,0.545516042565996,<1 KM,10,0,0,179.194901998687,0,9318.13490393172
hkag3jkig3vqd0yhkafbx54crw6qnw6s,La Ceja,3,30,1,1,1,1,1,0,0,0,Bus o colectivo,,90,Tren,,,30,,,,,,,,,,,21000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,"Optimizar tiempo para tener mayor rendimiento, además de usar ese tiempo que usualmente gasto en desplazamiento para realizar mas actividad física, pues estoy matriculado en cursos en Comfama y a veces no puedo llegar por problemas de tráfico, como consecuencia pierdo varias clases.",1,,Tren,,Tren,,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Yo uso transporte público, a veces cuando debo visitar Rionegro, al vivir aca en la Ceja realizo este desplazamiento en patines.",Ninguno,D,Masculino,6.0311775,-75.4276145,28.2750568556115,15-30 KM,10,0,0,9287.98723941403,0,482975.33644953
hkkwhklu1xzf8i52fhkkwhvilfl6o45t,Medellín,3,28,1,1,1,1,1,1,0,0,Motocicleta 4T,,10,Bus o colectivo,,,,Gasolina,,180,800,2015,40000,50000,300000,600000,1000000,0,1,1,0,1,1,1,0,1,0,0,0,,,,,,,,,,,,0,2,Motocicleta 4T,,No requiero desplazarme,,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,BICICLETA,NO,D,Femenino,6.2325812,-75.5425932,3.04427265896901,1-5 KM,12,2,0,1656.00636971906,589.30559168,116756.221992751
hlopzf10xi0pa0f7zrhlopzppddna6f9,Medellín,4,56,1,1,1,1,1,0,0,0,Transporte integrado,,60,Transporte integrado,,,60,Gasolina,,1086,58,2011,,,,,,8000,1,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,1,,Bicicleta mecanica,,No requiero desplazarme,,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,"Bicicleta: ejercicios, peso, Medio ambiente, Salud y comodida","auto personal: no hay donde parquear, me gustaria utilizar la bicicleta pero me da miedo de la inseguridad",D,Masculino,6.2242782,-75.6065742,4.98295167038729,1-5 KM,10,0,0,1636.83460533834,0,85115.3994775936
hlxytukvoy8uqonxetmwihlxytueyayp,Medellín,3,27,1,1,1,1,1,0,0,1,Carro propio uso individual,,25,Carro propio uso individual,,,,Gasolina,,1600,89000,2012,230000,80000,1500000,3000000,6000000,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,Flexibilidad,1,,Carro propio uso individual,,No requiero desplazarme,,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,Cuidado del ambiente,"Vivo en un barrio lejos de mi trabajo, vivo en un barrio con lomas y calles empinadas",C,Femenino,6.2329935,-75.5453658,5.46507007535328,5-7 KM,10,0,1,14106.1323591166,0,733518.882674062
hm573oa0p1n2bv5y8m77ddhm573okqlg,Bello,3,27,1,1,1,1,1,0,0,0,Transporte integrado,,30,Tren,,,60,Electrico,,,,,,,,,,12000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,Vivo con adultos mayores que mientras yo este en casa los puedo supervisar mas tiempo.,0,2,A pie o caminata,,A pie o caminata,,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,Cuidar el medio ambiente,NO,C,Masculino,6.3491628,-75.5681615,15.8283923942537,7-15 KM,10,2,0,5199.42037001032,0,270369.859240536
hqinvde9pzt9tt9ux6jw5cq5hqinvder,Medellín,5,47,1,1,1,1,1,0,0,1,Transporte integrado,,35,Carro propio uso individual,,,50,Gasolina,,1600,80000,2007,,,,,,5000,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,"tiempo para ejecicio, meditar y leer antes de comenzar las labores en la mañana",1,,Taxi,,No requiero desplazarme,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,Proteger el medio ambiente,no,A,Femenino,6.1940367,-75.5700958,3.38542711984846,1-5 KM,10,0,1,1112.06863525292,0,57827.569033152
hr35kk79mbljck0fzuz8hr35kwl6tr50,Medellín,5,35,1,1,1,1,1,0,0,1,Carro propio uso individual,,30,No utilizo otros medios de transporte,,,,Gasolina,,1206,1500,2020,90000,123000,300000,2200000,2000000,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,"Más productividad, disminución de tiempos en desplazamientos, mayor calidad de vida",0,2,Taxi,,No requiero desplazarme,,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,Beneficios para la salud y ahorro de tiempo en desplazamientos,"La barrera del transporte público es la congestión de personas, largas filas. En caso de la bicicleta la distancia y topografía del terreno entre la casa y lugar de trabajo",D,Masculino,6.2186625,-75.6028734,4.97023307452783,1-5 KM,10,2,1,10149.1291529461,3355.4870869,702240.044471998
